epoch,step,train_loss,val_acc,val_f1,val_loss,val_prec,val_rec
2,2869,0.5649572610855103,,,,,
2,2879,0.6933318972587585,,,,,
2,2889,0.4619686007499695,,,,,
2,2899,0.6471908688545227,,,,,
2,2909,0.5698181986808777,,,,,
2,2919,0.6648271679878235,,,,,
2,2929,0.6201184988021851,,,,,
2,2939,0.4585171639919281,,,,,
2,2949,0.6058378219604492,,,,,
2,2959,0.6481188535690308,,,,,
2,2969,0.46134865283966064,,,,,
2,2979,0.4873974323272705,,,,,
2,2989,0.5291876196861267,,,,,
2,2999,0.734661340713501,,,,,
2,3009,0.5081568360328674,,,,,
2,3019,0.6203575134277344,,,,,
2,3029,0.5159462094306946,,,,,
2,3039,0.6810876727104187,,,,,
2,3049,0.529293417930603,,,,,
2,3059,0.7496656179428101,,,,,
2,3069,0.7425898313522339,,,,,
2,3079,0.6744041442871094,,,,,
2,3089,0.5022136569023132,,,,,
2,3099,0.5596101880073547,,,,,
2,3109,0.5802145004272461,,,,,
2,3119,0.5051606893539429,,,,,
2,3129,0.47847190499305725,,,,,
2,3139,0.5388783812522888,,,,,
2,3149,0.47425001859664917,,,,,
2,3159,0.45282408595085144,,,,,
2,3169,0.5608922243118286,,,,,
2,3179,0.49706441164016724,,,,,
2,3189,0.5036904215812683,,,,,
2,3199,0.46645617485046387,,,,,
2,3209,0.500421404838562,,,,,
2,3219,0.6247698068618774,,,,,
2,3229,0.6459774971008301,,,,,
2,3239,0.35133105516433716,,,,,
2,3249,0.4815082252025604,,,,,
2,3259,0.654675304889679,,,,,
2,3269,0.45211663842201233,,,,,
2,3279,0.4964086711406708,,,,,
2,3281,,0.7126099467277527,0.7189221978187561,0.5597750544548035,0.7016822695732117,0.751189649105072
3,3289,0.575523316860199,,,,,
3,3299,0.44534364342689514,,,,,
3,3309,0.5048136115074158,,,,,
3,3319,0.5661266446113586,,,,,
3,3329,0.5126692652702332,,,,,
3,3339,0.5282692313194275,,,,,
3,3349,0.6058099269866943,,,,,
3,3359,0.49745601415634155,,,,,
3,3369,0.5017229318618774,,,,,
3,3379,0.4216393530368805,,,,,
3,3389,0.4868285357952118,,,,,
3,3399,0.45609980821609497,,,,,
3,3409,0.37698477506637573,,,,,
3,3419,0.4141721725463867,,,,,
3,3429,0.574746310710907,,,,,
3,3439,0.43804043531417847,,,,,
3,3449,0.4228927791118622,,,,,
3,3459,0.5903587341308594,,,,,
3,3469,0.6394348740577698,,,,,
3,3479,0.552000105381012,,,,,
3,3489,0.6557013988494873,,,,,
3,3499,0.4798424541950226,,,,,
3,3509,0.588685929775238,,,,,
3,3519,0.5327364802360535,,,,,
3,3529,0.4433553218841553,,,,,
3,3539,0.6228060126304626,,,,,
3,3549,0.4269046485424042,,,,,
3,3559,0.5081718564033508,,,,,
3,3569,0.5194070339202881,,,,,
3,3579,0.6307531595230103,,,,,
3,3589,0.4396806061267853,,,,,
3,3599,0.4459419846534729,,,,,
3,3609,0.5064941644668579,,,,,
3,3619,0.4235185980796814,,,,,
3,3629,0.500267744064331,,,,,
3,3639,0.6146021485328674,,,,,
3,3649,0.3621596097946167,,,,,
3,3659,0.5700130462646484,,,,,
3,3669,0.6289059519767761,,,,,
3,3679,0.4746968746185303,,,,,
3,3689,0.3742087483406067,,,,,
3,3699,0.7250311970710754,,,,,
3,3709,0.44818219542503357,,,,,
3,3719,0.576869010925293,,,,,
3,3729,0.5623322129249573,,,,,
3,3739,0.33976492285728455,,,,,
3,3749,0.5573908686637878,,,,,
3,3759,0.42230138182640076,,,,,
3,3769,0.4781726896762848,,,,,
3,3779,0.5366036295890808,,,,,
3,3789,0.3767252266407013,,,,,
3,3799,0.4537387788295746,,,,,
3,3809,0.640342116355896,,,,,
3,3819,0.38053664565086365,,,,,
3,3829,0.44520053267478943,,,,,
3,3839,0.6673592925071716,,,,,
3,3849,0.6019050478935242,,,,,
3,3859,0.4000813066959381,,,,,
3,3869,0.524850606918335,,,,,
3,3879,0.3673780560493469,,,,,
3,3889,0.4596256613731384,,,,,
3,3899,0.4797144830226898,,,,,
3,3909,0.5506849884986877,,,,,
3,3919,0.6092827320098877,,,,,
3,3929,0.4713326096534729,,,,,
3,3939,0.5337125062942505,,,,,
3,3949,0.36854222416877747,,,,,
3,3959,0.5181781649589539,,,,,
3,3969,0.555743932723999,,,,,
3,3979,0.48141759634017944,,,,,
3,3989,0.568403422832489,,,,,
3,3999,0.3819713592529297,,,,,
3,4009,0.6208000183105469,,,,,
3,4019,0.5106956958770752,,,,,
3,4029,0.4580402970314026,,,,,
3,4039,0.4718359112739563,,,,,
3,4049,0.3971707224845886,,,,,
3,4059,0.5809298157691956,,,,,
3,4069,0.5715090036392212,,,,,
3,4079,0.3421536982059479,,,,,
3,4089,0.5652298331260681,,,,,
3,4099,0.5149390697479248,,,,,
3,4109,0.5257800817489624,,,,,
3,4119,0.46552109718322754,,,,,
3,4129,0.6656496524810791,,,,,
3,4139,0.4429866075515747,,,,,
3,4149,0.5192481875419617,,,,,
3,4159,0.5995873212814331,,,,,
3,4169,0.45945823192596436,,,,,
3,4179,0.35852986574172974,,,,,
3,4189,0.45413950085639954,,,,,
3,4199,0.6372562646865845,,,,,
3,4209,0.5150092840194702,,,,,
3,4219,0.29468145966529846,,,,,
3,4229,0.3616704046726227,,,,,
3,4239,0.4806672930717468,,,,,
3,4249,0.4743303656578064,,,,,
3,4259,0.47275832295417786,,,,,
3,4269,0.5015941858291626,,,,,
3,4279,0.3854873776435852,,,,,
3,4289,0.3104206621646881,,,,,
3,4299,0.4967842698097229,,,,,
3,4309,0.43686091899871826,,,,,
3,4319,0.382419228553772,,,,,
3,4329,0.5380162000656128,,,,,
3,4339,0.4089098870754242,,,,,
3,4349,0.4922631084918976,,,,,
3,4359,0.4197494685649872,,,,,
3,4369,0.3333590030670166,,,,,
3,4375,,0.7609970569610596,0.7779870629310608,0.5044988393783569,0.7244977355003357,0.8524996638298035
4,4379,0.3749845623970032,,,,,
4,4389,0.5463505387306213,,,,,
4,4399,0.44303634762763977,,,,,
4,4409,0.32693055272102356,,,,,
4,4419,0.4271954298019409,,,,,
4,4429,0.568276584148407,,,,,
4,4439,0.45054200291633606,,,,,
4,4449,0.3185790777206421,,,,,
4,4459,0.41963300108909607,,,,,
4,4469,0.3717629015445709,,,,,
4,4479,0.3037482500076294,,,,,
4,4489,0.43567684292793274,,,,,
4,4499,0.39906805753707886,,,,,
4,4509,0.5093583464622498,,,,,
4,4519,0.513160765171051,,,,,
4,4529,0.46809929609298706,,,,,
4,4539,0.3432883024215698,,,,,
4,4549,0.4650461673736572,,,,,
4,4559,0.3864477574825287,,,,,
4,4569,0.4319603741168976,,,,,
4,4579,0.4624689519405365,,,,,
4,4589,0.5833351612091064,,,,,
4,4599,0.4385997951030731,,,,,
4,4609,0.44197288155555725,,,,,
4,4619,0.5639859437942505,,,,,
4,4629,0.5914050936698914,,,,,
4,4639,0.5576590299606323,,,,,
4,4649,0.6015154123306274,,,,,
4,4659,0.3076477646827698,,,,,
4,4669,0.3318498730659485,,,,,
4,4679,0.26197075843811035,,,,,
4,4689,0.4551229774951935,,,,,
4,4699,0.516633152961731,,,,,
4,4709,0.36168259382247925,,,,,
4,4719,0.40041351318359375,,,,,
4,4729,0.4565977156162262,,,,,
4,4739,0.3613603115081787,,,,,
4,4749,0.38563376665115356,,,,,
4,4759,0.49635446071624756,,,,,
4,4769,0.5770921111106873,,,,,
4,4779,0.5323379635810852,,,,,
4,4789,0.4338514506816864,,,,,
4,4799,0.42446088790893555,,,,,
4,4809,0.40640169382095337,,,,,
4,4819,0.38776353001594543,,,,,
4,4829,0.3831453025341034,,,,,
4,4839,0.3350968360900879,,,,,
4,4849,0.49487927556037903,,,,,
4,4859,0.4605152904987335,,,,,
4,4869,0.5899394154548645,,,,,
4,4879,0.5346453189849854,,,,,
4,4889,0.3704124689102173,,,,,
4,4899,0.26033422350883484,,,,,
4,4909,0.360867440700531,,,,,
4,4919,0.4799385368824005,,,,,
4,4929,0.5597308278083801,,,,,
4,4939,0.5710175037384033,,,,,
4,4949,0.45355692505836487,,,,,
4,4959,0.42527735233306885,,,,,
4,4969,0.4283186197280884,,,,,
4,4979,0.4549717903137207,,,,,
4,4989,0.5977521538734436,,,,,
4,4999,0.44111770391464233,,,,,
4,5009,0.4382050633430481,,,,,
4,5019,0.2304377555847168,,,,,
4,5029,0.4291597008705139,,,,,
4,5039,0.4054085314273834,,,,,
4,5049,0.36270979046821594,,,,,
4,5059,0.6215745806694031,,,,,
4,5069,0.3777962327003479,,,,,
4,5079,0.5333983898162842,,,,,
4,5089,0.453033983707428,,,,,
4,5099,0.39165472984313965,,,,,
4,5109,0.4540511965751648,,,,,
4,5119,0.3830626308917999,,,,,
4,5129,0.4620303213596344,,,,,
4,5139,0.3278287649154663,,,,,
4,5149,0.4618890881538391,,,,,
4,5159,0.406778484582901,,,,,
4,5169,0.26335448026657104,,,,,
4,5179,0.3466280400753021,,,,,
4,5189,0.39592990279197693,,,,,
4,5199,0.49755045771598816,,,,,
4,5209,0.3656855821609497,,,,,
4,5219,0.4836224615573883,,,,,
4,5229,0.48890405893325806,,,,,
4,5239,0.4272651970386505,,,,,
4,5249,0.3001938760280609,,,,,
4,5259,0.392170786857605,,,,,
4,5269,0.3306012451648712,,,,,
4,5279,0.4166482985019684,,,,,
4,5289,0.3733986020088196,,,,,
4,5299,0.35304781794548035,,,,,
4,5309,0.5034418106079102,,,,,
4,5319,0.5864255428314209,,,,,
4,5329,0.46005433797836304,,,,,
4,5339,0.3808169960975647,,,,,
4,5349,0.4362516403198242,,,,,
4,5359,0.37935522198677063,,,,,
4,5369,0.44408518075942993,,,,,
4,5379,0.40599313378334045,,,,,
4,5389,0.464137464761734,,,,,
4,5399,0.2752896547317505,,,,,
4,5409,0.4893134832382202,,,,,
4,5419,0.26319649815559387,,,,,
4,5429,0.43009594082832336,,,,,
4,5439,0.3085492253303528,,,,,
4,5449,0.614160418510437,,,,,
4,5459,0.47338342666625977,,,,,
4,5469,0.3502737581729889,,,,,
4,5469,,0.7973873615264893,0.8003106713294983,0.4511880874633789,0.7805507779121399,0.8320853114128113
5,5479,0.3598475456237793,,,,,
5,5489,0.24580934643745422,,,,,
5,5499,0.3383566439151764,,,,,
5,5509,0.6456605195999146,,,,,
5,5519,0.2707768380641937,,,,,
5,5529,0.28893858194351196,,,,,
5,5539,0.2293727546930313,,,,,
5,5549,0.4879797101020813,,,,,
5,5559,0.15071935951709747,,,,,
5,5569,0.18020659685134888,,,,,
5,5579,0.24577787518501282,,,,,
5,5589,0.2739977538585663,,,,,
5,5599,0.5968442559242249,,,,,
5,5609,0.46757179498672485,,,,,
5,5619,0.2754227817058563,,,,,
5,5629,0.3684294819831848,,,,,
5,5639,0.390534371137619,,,,,
5,5649,0.2700936198234558,,,,,
5,5659,0.3380850553512573,,,,,
5,5669,0.37316617369651794,,,,,
5,5679,0.30940091609954834,,,,,
5,5689,0.3571542501449585,,,,,
5,5699,0.35921111702919006,,,,,
5,5709,0.25493136048316956,,,,,
5,5719,0.3765997588634491,,,,,
5,5729,0.3924013674259186,,,,,
5,5739,0.27239900827407837,,,,,
5,5749,0.4053554832935333,,,,,
5,5759,0.27578896284103394,,,,,
5,5769,0.2764351963996887,,,,,
5,5779,0.3364006578922272,,,,,
5,5789,0.3360191583633423,,,,,
5,5799,0.2039981633424759,,,,,
5,5809,0.24303296208381653,,,,,
5,5819,0.3031483590602875,,,,,
5,5829,0.38069233298301697,,,,,
5,5839,0.4212815463542938,,,,,
5,5849,0.4083542227745056,,,,,
5,5859,0.40965384244918823,,,,,
5,5869,0.36385172605514526,,,,,
5,5879,0.246445432305336,,,,,
5,5889,0.19387458264827728,,,,,
5,5899,0.26963964104652405,,,,,
5,5909,0.30119770765304565,,,,,
5,5919,0.24410267174243927,,,,,
5,5929,0.41875001788139343,,,,,
5,5939,0.2684899568557739,,,,,
5,5949,0.3220089077949524,,,,,
5,5959,0.27884337306022644,,,,,
5,5969,0.2747116982936859,,,,,
5,5979,0.35802462697029114,,,,,
5,5989,0.4688340127468109,,,,,
5,5999,0.3359189033508301,,,,,
5,6009,0.3343932330608368,,,,,
5,6019,0.39183947443962097,,,,,
5,6029,0.37129342555999756,,,,,
5,6039,0.5231441259384155,,,,,
5,6049,0.26101207733154297,,,,,
5,6059,0.3641853928565979,,,,,
5,6069,0.3099823296070099,,,,,
5,6079,0.3932585120201111,,,,,
5,6089,0.17588430643081665,,,,,
5,6099,0.3874094784259796,,,,,
5,6109,0.3698088824748993,,,,,
5,6119,0.3252803683280945,,,,,
5,6129,0.3536369800567627,,,,,
5,6139,0.3882177472114563,,,,,
5,6149,0.34059569239616394,,,,,
5,6159,0.4893985688686371,,,,,
5,6169,0.3391152620315552,,,,,
5,6179,0.5556896924972534,,,,,
5,6189,0.21370373666286469,,,,,
5,6199,0.4766484200954437,,,,,
5,6209,0.290804922580719,,,,,
5,6219,0.42157047986984253,,,,,
5,6229,0.5511637926101685,,,,,
5,6239,0.456059068441391,,,,,
5,6249,0.396774023771286,,,,,
5,6259,0.26068249344825745,,,,,
5,6269,0.4975164532661438,,,,,
5,6279,0.49651575088500977,,,,,
5,6289,0.46417897939682007,,,,,
5,6299,0.3421972692012787,,,,,
5,6309,0.3556910455226898,,,,,
5,6319,0.3570224940776825,,,,,
5,6329,0.2201773077249527,,,,,
5,6339,0.46395573019981384,,,,,
5,6349,0.37660959362983704,,,,,
5,6359,0.19656214118003845,,,,,
5,6369,0.3652167022228241,,,,,
5,6379,0.39348363876342773,,,,,
5,6389,0.7379528284072876,,,,,
5,6399,0.6086443662643433,,,,,
5,6409,0.17892073094844818,,,,,
5,6419,0.6745895147323608,,,,,
5,6429,0.41320738196372986,,,,,
5,6439,0.4265259802341461,,,,,
5,6449,0.39959412813186646,,,,,
5,6459,0.32677507400512695,,,,,
5,6469,0.5003335475921631,,,,,
5,6479,0.4220702052116394,,,,,
5,6489,0.5846088528633118,,,,,
5,6499,0.5336174368858337,,,,,
5,6509,0.4703940153121948,,,,,
5,6519,0.5281888246536255,,,,,
5,6529,0.347977876663208,,,,,
5,6539,0.27950140833854675,,,,,
5,6549,0.25917115807533264,,,,,
5,6559,0.5055001378059387,,,,,
5,6563,,0.8039189577102661,0.8079624772071838,0.4351085126399994,0.7847933173179626,0.8430434465408325
6,6569,0.23971067368984222,,,,,
6,6579,0.4601905643939972,,,,,
6,6589,0.3639540672302246,,,,,
6,6599,0.359358549118042,,,,,
6,6609,0.37110278010368347,,,,,
6,6619,0.45425862073898315,,,,,
6,6629,0.23878660798072815,,,,,
6,6639,0.38569584488868713,,,,,
6,6649,0.3093530535697937,,,,,
6,6659,0.3206683099269867,,,,,
6,6669,0.37274792790412903,,,,,
6,6679,0.20708751678466797,,,,,
6,6689,0.49789950251579285,,,,,
6,6699,0.4603124260902405,,,,,
6,6709,0.3532889187335968,,,,,
6,6719,0.4385685324668884,,,,,
6,6729,0.17224669456481934,,,,,
6,6739,0.3932650089263916,,,,,
6,6749,0.2138952761888504,,,,,
6,6759,0.21149538457393646,,,,,
6,6769,0.517295241355896,,,,,
6,6779,0.294902503490448,,,,,
6,6789,0.40730148553848267,,,,,
6,6799,0.41060304641723633,,,,,
6,6809,0.5305816531181335,,,,,
6,6819,0.19267001748085022,,,,,
6,6829,0.4135635793209076,,,,,
6,6839,0.40675321221351624,,,,,
6,6849,0.3549775183200836,,,,,
6,6859,0.2754093110561371,,,,,
6,6869,0.3739463984966278,,,,,
6,6879,0.39228394627571106,,,,,
6,6889,0.5097174644470215,,,,,
6,6899,0.3414269685745239,,,,,
6,6909,0.18778632581233978,,,,,
6,6919,0.41312140226364136,,,,,
6,6929,0.25027188658714294,,,,,
6,6939,0.3489648699760437,,,,,
6,6949,0.3814886212348938,,,,,
6,6959,0.15815187990665436,,,,,
6,6969,0.19609087705612183,,,,,
6,6979,0.2257847785949707,,,,,
6,6989,0.26824623346328735,,,,,
6,6999,0.25051140785217285,,,,,
6,7009,0.20350737869739532,,,,,
6,7019,0.28913068771362305,,,,,
6,7029,0.2487718164920807,,,,,
6,7039,0.38852474093437195,,,,,
6,7049,0.4788443446159363,,,,,
6,7059,0.4213966429233551,,,,,
6,7069,0.15453575551509857,,,,,
6,7079,0.4352453351020813,,,,,
6,7089,0.34225180745124817,,,,,
6,7099,0.4144006073474884,,,,,
6,7109,0.2884288728237152,,,,,
6,7119,0.19711047410964966,,,,,
6,7129,0.2613850235939026,,,,,
6,7139,0.4057946503162384,,,,,
6,7149,0.38002809882164,,,,,
6,7159,0.4667571187019348,,,,,
6,7169,0.43857771158218384,,,,,
6,7179,0.2893732786178589,,,,,
6,7189,0.17030556499958038,,,,,
6,7199,0.2547723352909088,,,,,
6,7209,0.3641502857208252,,,,,
6,7219,0.6450182199478149,,,,,
6,7229,0.46306362748146057,,,,,
6,7239,0.2143804430961609,,,,,
6,7249,0.44343963265419006,,,,,
